step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,step_ms
223,64,64,-1,-1,-1,-1,-1,28.376064
224,64,64,-1,-1,-1,-1,-1,28.396544
225,64,64,-1,-1,-1,-1,-1,28.398592
226,64,64,-1,-1,-1,-1,-1,28.380159
227,64,64,-1,-1,-1,-1,-1,28.40064
228,64,64,-1,-1,-1,-1,-1,28.386305
229,64,64,-1,-1,-1,-1,-1,28.387327
230,64,64,-1,-1,-1,-1,-1,28.410879
231,64,64,-1,-1,-1,-1,-1,28.423168
232,64,64,-1,-1,-1,-1,-1,28.394497
233,64,64,-1,-1,-1,-1,-1,28.412928
234,64,64,-1,-1,-1,-1,-1,28.437504
235,64,64,-1,-1,-1,-1,-1,28.44672
236,64,64,-1,-1,-1,-1,-1,28.432384
237,64,2096,-1,-1,-1,-1,-1,185.223175
238,64,2096,-1,-1,-1,-1,-1,187.000839
239,64,64,-1,-1,-1,-1,-1,29.091841
240,64,64,-1,-1,-1,-1,-1,28.797953
241,64,64,-1,-1,-1,-1,-1,28.562431
242,64,64,-1,-1,-1,-1,-1,28.516352
243,64,64,-1,-1,-1,-1,-1,28.538879
244,64,64,-1,-1,-1,-1,-1,28.444672
245,64,64,-1,-1,-1,-1,-1,28.484608
246,64,64,-1,-1,-1,-1,-1,28.499968
247,64,2096,-1,-1,-1,-1,-1,185.505798
248,64,64,-1,-1,-1,-1,-1,29.122561
249,64,64,-1,-1,-1,-1,-1,28.720127
250,64,6159,-1,-1,-1,-1,-1,441.248779
251,60,8192,-1,-1,-1,-1,-1,557.741028
252,64,8192,-1,-1,-1,-1,-1,557.196289
253,64,6151,-1,-1,-1,-1,-1,444.491791
254,64,64,-1,-1,-1,-1,-1,29.041664
255,64,4128,-1,-1,-1,-1,-1,312.398834
256,64,4128,-1,-1,-1,-1,-1,315.158539
257,64,2095,-1,-1,-1,-1,-1,187.685883
258,64,8192,-1,-1,-1,-1,-1,557.703186
259,64,2095,-1,-1,-1,-1,-1,187.47084
260,64,8192,-1,-1,-1,-1,-1,557.110291
261,64,64,-1,-1,-1,-1,-1,29.032448
262,64,64,-1,-1,-1,-1,-1,28.560385
263,64,64,-1,-1,-1,-1,-1,28.391424
264,64,2096,-1,-1,-1,-1,-1,184.415237
265,64,2096,-1,-1,-1,-1,-1,186.356735
266,64,4128,-1,-1,-1,-1,-1,312.439819
267,64,2095,-1,-1,-1,-1,-1,188.051453
268,64,4128,-1,-1,-1,-1,-1,314.338318
269,64,8191,-1,-1,-1,-1,-1,558.194702
270,64,6160,-1,-1,-1,-1,-1,444.870667
271,64,64,-1,-1,-1,-1,-1,28.906496
272,64,64,-1,-1,-1,-1,-1,28.510208
273,64,2096,-1,-1,-1,-1,-1,185.136124
274,64,4128,-1,-1,-1,-1,-1,312.64563
275,64,6159,-1,-1,-1,-1,-1,446.30835
276,64,2096,-1,-1,-1,-1,-1,186.601471
277,64,4128,-1,-1,-1,-1,-1,313.340942
278,64,2095,-1,-1,-1,-1,-1,185.853958
279,64,4128,-1,-1,-1,-1,-1,314.385406
280,64,2096,-1,-1,-1,-1,-1,186.525696
281,64,64,-1,-1,-1,-1,-1,28.655617
282,64,64,-1,-1,-1,-1,-1,28.325888
283,64,2096,-1,-1,-1,-1,-1,184.516602
284,64,64,-1,-1,-1,-1,-1,28.716032
285,64,64,-1,-1,-1,-1,-1,28.356607
286,64,64,-1,-1,-1,-1,-1,28.226561
287,64,64,-1,-1,-1,-1,-1,28.145664
