step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
199,32,32,-1,-1,-1,-1,-1,15.408128,1,15.470592
200,32,32,-1,-1,-1,-1,-1,15.405056,1,15.46752
201,32,32,-1,-1,-1,-1,-1,15.397888,1,15.461376
202,32,32,-1,-1,-1,-1,-1,15.401984,1,15.463424
203,32,32,-1,-1,-1,-1,-1,15.415296,1,15.476736
204,32,32,-1,-1,-1,-1,-1,15.425536,1,15.489024
205,32,32,-1,-1,-1,-1,-1,15.430656,1,15.492096
206,32,32,-1,-1,-1,-1,-1,15.418368,1,15.481856
207,32,32,-1,-1,-1,-1,-1,15.42656,1,15.488
208,32,32,-1,-1,-1,-1,-1,15.439872,1,15.50336
209,32,32,-1,-1,-1,-1,-1,15.434752,1,15.496192
210,32,32,-1,-1,-1,-1,-1,15.428608,1,15.494144
211,32,32,-1,-1,-1,-1,-1,15.434752,1,15.473664
212,32,32,-1,-1,-1,-1,-1,15.437824,1,15.491072
213,32,32,-1,-1,-1,-1,-1,15.44704,1,15.500288
214,32,32,-1,-1,-1,-1,-1,15.448064,1,15.489024
215,32,32,-1,-1,-1,-1,-1,15.44704,1,15.50848
216,32,32,-1,-1,-1,-1,-1,15.45728,1,15.520768
217,32,32,-1,-1,-1,-1,-1,15.455232,1,15.517696
218,32,32,-1,-1,-1,-1,-1,15.440896,1,15.501312
219,32,32,-1,-1,-1,-1,-1,15.463424,1,15.525888
220,32,32,-1,-1,-1,-1,-1,15.442944,1,15.504384
221,32,32,-1,-1,-1,-1,-1,15.471616,1,15.535104
222,32,32,-1,-1,-1,-1,-1,15.461376,1,15.521792
223,32,32,-1,-1,-1,-1,-1,15.455232,1,15.517696
224,32,32,-1,-1,-1,-1,-1,15.468544,1,15.531008
225,32,32,-1,-1,-1,-1,-1,15.466496,1,15.527936
226,32,32,-1,-1,-1,-1,-1,15.455232,1,15.519744
227,32,32,-1,-1,-1,-1,-1,15.453184,1,15.494144
228,32,32,-1,-1,-1,-1,-1,15.465472,1,15.52896
229,32,32,-1,-1,-1,-1,-1,15.465472,1,15.525888
230,32,32,-1,-1,-1,-1,-1,15.474688,1,15.516672
231,32,32,-1,-1,-1,-1,-1,15.47776,1,15.538176
232,32,32,-1,-1,-1,-1,-1,15.468544,1,15.531008
233,32,32,-1,-1,-1,-1,-1,15.492096,1,15.55456
234,32,32,-1,-1,-1,-1,-1,15.476736,1,15.531008
235,32,32,-1,-1,-1,-1,-1,15.488,1,15.548416
236,32,32,-1,-1,-1,-1,-1,15.484928,1,15.548416
237,32,32,-1,-1,-1,-1,-1,15.491072,1,15.55456
238,32,32,-1,-1,-1,-1,-1,15.510528,1,15.571968
239,32,32,-1,-1,-1,-1,-1,15.497216,1,15.561728
240,32,32,-1,-1,-1,-1,-1,15.500288,1,15.5648
241,32,32,-1,-1,-1,-1,-1,15.510528,1,15.563776
242,32,528,-1,-1,-1,-1,-1,-1,0,48.30925
243,32,1024,-1,-1,-1,-1,-1,-1,0,70.753281
244,32,32,-1,-1,-1,-1,-1,15.730688,1,15.793152
245,32,32,-1,-1,-1,-1,-1,15.65696,1,15.721472
246,32,32,-1,-1,-1,-1,-1,15.592448,1,15.63648
247,32,528,-1,-1,-1,-1,-1,-1,0,48.636929
248,32,32,-1,-1,-1,-1,-1,15.613952,1,15.675392
249,32,528,-1,-1,-1,-1,-1,-1,0,48.6656
250,32,527,-1,-1,-1,-1,-1,-1,0,49.01376
251,32,528,-1,-1,-1,-1,-1,-1,0,49.030144
252,32,32,-1,-1,-1,-1,-1,15.596544,1,15.657984
253,32,528,-1,-1,-1,-1,-1,-1,0,48.592896
254,32,1024,-1,-1,-1,-1,-1,-1,0,69.828606
255,32,528,-1,-1,-1,-1,-1,-1,0,50.229248
256,32,1520,-1,-1,-1,-1,-1,-1,0,99.706879
257,32,32,-1,-1,-1,-1,-1,15.748096,1,15.812608
258,32,1024,-1,-1,-1,-1,-1,-1,0,70.921219
259,32,528,-1,-1,-1,-1,-1,-1,0,50.288639
260,32,528,-1,-1,-1,-1,-1,-1,0,49.667072
261,32,528,-1,-1,-1,-1,-1,-1,0,49.47456
262,32,527,-1,-1,-1,-1,-1,-1,0,49.501183
263,32,32,-1,-1,-1,-1,-1,15.537152,1,15.60064
264,32,528,-1,-1,-1,-1,-1,-1,0,48.949249
265,32,528,-1,-1,-1,-1,-1,-1,0,49.119232
266,32,527,-1,-1,-1,-1,-1,-1,0,49.512447
267,32,528,-1,-1,-1,-1,-1,-1,0,49.461246
268,32,528,-1,-1,-1,-1,-1,-1,0,49.442818
269,32,32,-1,-1,-1,-1,-1,15.527936,1,15.591424
270,32,528,-1,-1,-1,-1,-1,-1,0,49.020927
271,32,528,-1,-1,-1,-1,-1,-1,0,48.98304
272,32,32,-1,-1,-1,-1,-1,15.515648,1,15.578112
273,32,32,-1,-1,-1,-1,-1,15.49312,1,15.535104
274,32,32,-1,-1,-1,-1,-1,15.4624,1,15.527936
275,32,32,-1,-1,-1,-1,-1,15.444992,1,15.506432
276,32,32,-1,-1,-1,-1,-1,15.434752,1,15.496192
277,32,32,-1,-1,-1,-1,-1,15.448064,1,15.509504
278,32,32,-1,-1,-1,-1,-1,15.466496,1,15.507456
279,32,1520,-1,-1,-1,-1,-1,-1,0,98.566147
280,32,32,-1,-1,-1,-1,-1,15.673344,1,15.737856
281,32,32,-1,-1,-1,-1,-1,15.52896,1,15.593472
282,32,32,-1,-1,-1,-1,-1,15.458304,1,15.500288
283,32,528,-1,-1,-1,-1,-1,-1,0,48.561153
284,32,32,-1,-1,-1,-1,-1,15.4624,1,15.524864
285,32,32,-1,-1,-1,-1,-1,15.398912,1,15.461376
286,32,527,-1,-1,-1,-1,-1,-1,0,48.599041
287,32,32,-1,-1,-1,-1,-1,15.428608,1,15.490048
