step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
144,32,128,-1,-1,-1,-1,-1,20.350977,1,20.416512
145,32,128,-1,-1,-1,-1,-1,20.369408,1,20.435968
146,32,128,-1,-1,-1,-1,-1,20.381697,1,20.445185
147,32,128,-1,-1,-1,-1,-1,20.37248,1,20.435968
148,32,128,-1,-1,-1,-1,-1,20.381697,1,20.445185
149,32,128,-1,-1,-1,-1,-1,20.359167,1,20.422655
150,32,128,-1,-1,-1,-1,-1,20.379648,1,20.44416
151,32,128,-1,-1,-1,-1,-1,20.390911,1,20.455423
152,32,128,-1,-1,-1,-1,-1,20.421633,1,20.476929
153,32,128,-1,-1,-1,-1,-1,20.468737,1,20.533249
154,32,636,-1,-1,-1,-1,-1,-1,0,49.382401
155,32,128,-1,-1,-1,-1,-1,20.890623,1,20.95616
156,32,1146,-1,-1,-1,-1,-1,-1,0,77.154305
157,32,128,-1,-1,-1,-1,-1,21.152767,1,21.222401
158,32,1146,-1,-1,-1,-1,-1,-1,0,77.257729
159,32,128,-1,-1,-1,-1,-1,21.127169,1,21.185535
160,32,1653,-1,-1,-1,-1,-1,-1,0,104.487938
161,32,1146,-1,-1,-1,-1,-1,-1,0,79.149055
162,32,1654,-1,-1,-1,-1,-1,-1,0,105.744385
163,32,128,-1,-1,-1,-1,-1,21.341185,1,21.387264
164,32,128,-1,-1,-1,-1,-1,20.943872,1,21.010431
165,32,128,-1,-1,-1,-1,-1,20.68992,1,20.758528
166,32,637,-1,-1,-1,-1,-1,-1,0,49.82579
167,32,1146,-1,-1,-1,-1,-1,-1,0,77.972481
168,32,128,-1,-1,-1,-1,-1,21.235712,1,21.298176
169,32,637,-1,-1,-1,-1,-1,-1,0,50.566143
170,32,637,-1,-1,-1,-1,-1,-1,0,50.740223
171,32,637,-1,-1,-1,-1,-1,-1,0,51.040257
172,32,1655,-1,-1,-1,-1,-1,-1,0,105.583618
