step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,step_ms
368,32,637,32,128,19322,3,2.825216,49.645569
369,32,636,32,637,19272,3,3.990528,49.805313
370,32,637,32,636,19204,3,4.011008,50.256897
371,32,1655,32,637,19146,3,4.017152,104.39373
372,32,637,32,1655,18814,3,6.412288,51.344383
373,32,128,32,637,18757,3,4.0448,20.79232
374,32,636,32,128,18835,3,2.827264,49.313793
375,32,637,32,636,18796,3,3.97824,49.983486
376,32,128,32,637,18754,3,4.013056,20.762625
377,32,637,32,128,18835,3,2.830336,49.583103
378,32,637,32,637,18789,3,3.996672,50.190334
379,32,128,32,637,18727,3,4.023296,20.77696
380,32,128,32,128,18806,3,2.822144,20.631552
381,32,637,32,128,18873,3,2.823168,49.405952
382,32,637,32,637,18826,3,3.989504,49.945599
383,32,1655,32,637,18772,3,4.020224,103.521278
384,32,1655,32,1655,18450,3,6.40512,105.151489
385,32,128,32,1655,18121,3,6.352896,20.998144
386,32,1145,32,128,18196,3,2.847744,76.424194
387,32,637,32,1145,18028,3,5.185536,50.655231
388,32,637,32,637,17995,3,4.037632,50.195457
389,32,128,32,637,17954,3,4.01408,20.683777
390,32,128,32,128,18036,3,2.824192,20.534271
391,32,637,32,128,18121,3,2.814976,49.52269
392,32,128,32,637,18073,3,4.00896,20.68992
393,32,637,32,128,18162,3,2.823168,49.483776
394,32,128,32,637,18117,3,4.016128,20.733952
395,32,1146,32,128,18191,3,2.830336,76.137474
396,32,128,32,1146,17988,3,5.177344,20.878336
397,32,128,32,128,18078,3,2.84672,20.656128
398,32,128,32,128,18169,3,2.819072,20.512768
399,32,621,32,128,18257,3,2.809856,49.383423
400,32,128,32,621,18210,3,4.01408,20.768768
401,32,128,32,128,18293,3,2.820096,20.643841
402,32,128,32,128,18369,3,2.816,20.563969
403,32,128,32,128,18447,3,2.813952,20.532225
404,32,128,32,128,18525,3,2.809856,20.535295
405,32,128,32,128,18593,3,2.806784,20.463615
406,32,128,32,128,18680,3,2.806784,20.446207
407,32,637,32,128,18757,3,2.80576,49.206272
408,32,128,32,637,18692,3,4.027392,20.860928
409,32,637,32,128,18772,3,2.830336,49.574913
410,32,128,32,637,18705,3,4.001792,20.728832
411,32,128,32,128,18790,3,2.816,20.617216
412,32,128,32,128,18867,3,2.816,20.532225
413,32,637,32,128,18953,3,2.82112,49.291264
414,32,128,32,637,18897,3,4.007936,20.692991
415,32,128,32,128,18983,3,2.823168,20.560896
416,32,128,32,128,19063,3,2.819072,20.552704
417,32,637,32,128,19134,3,2.814976,49.38752
418,32,128,32,637,19078,3,3.9936,20.694016
419,32,1146,32,128,19159,3,2.823168,76.392448
420,32,637,32,1146,18977,3,5.229568,51.312641
421,32,637,32,637,18923,3,4.043776,50.431999
422,32,637,32,637,18878,3,4.0192,50.061314
423,32,1146,32,637,18833,3,4.020224,76.699646
424,32,1146,32,1146,18673,3,5.18144,77.273087
425,32,128,32,1146,18494,3,5.180416,20.942848
426,32,128,32,128,18569,3,2.854912,20.741119
427,32,637,32,128,18653,3,2.811904,49.388542
428,32,128,32,637,18590,3,3.981312,20.678656
429,32,636,32,128,18659,3,2.817024,49.198078
430,32,637,32,636,18601,3,4.005888,49.938431
431,32,650,32,637,18562,3,4.007936,53.993473
432,32,637,32,650,18367,3,4.165632,50.210815
433,32,128,32,637,18320,3,4.030464,20.78208
434,32,128,32,128,18389,3,2.830336,20.665344
435,32,637,32,128,18467,3,2.814976,49.494015
436,32,637,32,637,18405,3,4.00896,50.251778
437,32,637,32,637,18362,3,4.009984,50.246655
438,32,1146,32,637,18300,3,4.017152,76.634109
439,32,637,32,1146,18141,3,5.189632,50.86515
440,32,636,32,637,18084,3,4.009984,49.568768
441,32,128,32,636,18021,3,4.005888,20.682753
442,32,128,32,128,18108,3,2.818048,20.59264
443,32,637,32,128,18184,3,2.806784,49.441792
444,32,128,32,637,18134,3,3.979264,20.62336
445,32,128,32,128,18216,3,2.813952,20.590591
446,32,128,32,128,18291,3,2.82112,20.57728
447,32,1146,32,128,18373,3,2.819072,76.214272
448,32,636,32,1146,18172,3,5.225472,51.016705
449,32,128,32,636,18123,3,4.040704,20.781055
450,32,128,32,128,18190,3,2.83136,20.62336
451,32,128,32,128,18271,3,2.814976,20.547585
452,32,128,32,128,18342,3,2.809856,20.542463
453,32,1146,32,128,18421,3,2.819072,76.097534
454,32,128,32,1146,18222,3,5.19168,20.959232
455,32,128,32,128,18302,3,2.843648,20.72576
456,32,128,32,128,18379,3,2.828288,20.585472
457,32,128,32,128,18453,3,2.809856,20.498432
458,32,637,32,128,18542,3,2.814976,49.447937
459,32,128,32,637,18493,3,3.989504,20.588545
460,32,128,32,128,18582,3,2.820096,20.501505
461,32,128,32,128,18651,3,2.818048,20.526079
462,32,128,32,128,18732,3,2.824192,20.5312
463,32,128,32,128,18804,3,2.802688,20.46464
464,32,128,32,128,18881,3,2.808832,20.462591
465,32,128,32,128,18956,3,2.806784,20.461569
466,32,128,32,128,19031,3,2.806784,20.471807
467,32,637,32,128,19104,3,2.803712,49.166336
468,32,128,32,637,19040,3,3.994624,20.682753
469,32,637,32,128,19120,3,2.827264,49.467392
470,32,1146,32,637,19071,3,4.017152,76.917763
471,32,637,32,1146,18878,3,5.224448,50.931713
472,32,128,32,637,18841,3,4.038656,20.769793
473,32,637,32,128,18921,3,2.832384,49.5872
474,32,128,32,637,18862,3,3.990528,20.630527
475,32,1655,32,128,18936,3,2.816,103.407616
476,32,128,32,1655,18610,3,6.411264,21.136383
477,32,1113,32,128,18697,3,2.847744,76.116989
478,32,128,32,1113,18534,3,5.167104,20.892672
479,32,128,32,128,18605,3,2.83648,20.72576
480,32,1146,32,128,18683,3,2.825216,76.07296
481,32,128,32,1146,18497,3,5.183488,20.958208
482,32,128,32,128,18572,3,2.827264,20.7104
483,32,637,32,128,18656,3,2.818048,49.548286
484,32,128,32,637,18617,3,4.004864,20.743168
485,32,128,32,128,18687,3,2.824192,20.645887
486,32,636,32,128,18759,3,2.809856,49.307648
487,32,636,32,636,18705,3,4.01408,50.054146
488,32,637,32,636,18642,3,4.012032,50.40435
489,32,128,32,637,18581,3,4.012032,20.740095
490,32,128,32,128,18659,3,2.825216,20.603905
491,32,128,32,128,18729,3,2.82624,20.652033
492,32,1655,32,128,18804,3,2.819072,103.340034
493,32,128,32,1655,18457,3,6.414336,21.3248
494,32,637,32,128,18536,3,2.849792,50.292736
495,32,1146,32,637,18488,3,3.994624,76.51123
496,32,1145,32,1146,18247,3,5.183488,77.252609
497,32,128,32,1145,18075,3,5.178368,20.963327
498,32,637,32,128,18152,3,2.832384,49.793022
499,32,128,32,637,18106,3,3.9936,20.727808
500,32,128,32,128,18188,3,2.819072,20.643841
501,32,637,32,128,18272,3,2.813952,49.46944
502,32,128,32,637,18210,3,4.017152,20.746241
503,32,1146,32,128,18287,3,2.824192,76.231682
504,32,637,32,1146,18121,3,5.182464,50.780159
505,32,128,32,637,18070,3,4.040704,20.758528
506,32,128,32,128,18156,3,2.830336,20.563969
507,32,128,32,128,18232,3,2.81088,20.5056
508,32,128,32,128,18317,3,2.81088,20.537344
509,32,128,32,128,18385,3,2.814976,20.578304
510,32,637,32,128,18464,3,2.796544,49.115135
511,32,128,32,637,18415,3,3.997696,20.874241
512,32,128,32,128,18491,3,2.820096,20.6336
513,32,128,32,128,18563,3,2.818048,20.559872
514,32,128,32,128,18651,3,2.819072,20.563969
515,32,637,32,128,18726,3,2.813952,49.441792
516,32,128,32,637,18671,3,4.041728,20.818945
517,32,128,32,128,18749,3,2.839552,20.680704
518,32,128,32,128,18830,3,2.82624,20.574207
519,32,128,32,128,18904,3,2.819072,20.59264
520,32,128,32,128,18972,3,2.820096,20.574207
521,32,128,32,128,19048,3,2.822144,20.523008
522,32,637,32,128,19124,3,2.81088,49.226753
523,32,637,32,637,19057,3,4.01408,50.212864
524,32,128,32,637,18992,3,4.017152,20.780031
525,32,637,32,128,19076,3,2.824192,49.546242
526,32,637,32,637,19019,3,4.0192,50.232319
527,32,1146,32,637,18961,3,4.0192,76.766205
528,32,128,32,1146,18777,3,5.18144,20.95616
529,32,1146,32,128,18861,3,2.838528,76.20813
530,32,636,32,1146,18687,3,5.177344,50.541569
531,32,636,32,636,18636,3,4.028416,49.998848
532,32,637,32,636,18591,3,4.00896,50.2528
533,32,128,32,637,18533,3,4.0192,20.692991
534,32,637,32,128,18619,3,2.840576,49.601536
535,32,128,32,637,18545,3,4.00896,20.715521
536,32,637,32,128,18627,3,2.823168,49.5872
537,32,128,32,637,18565,3,4.00896,20.72576
538,32,637,32,128,18643,3,2.824192,49.596416
539,32,128,32,637,18605,3,4.01408,20.738049
540,32,128,32,128,18690,3,2.823168,20.636671
541,32,128,32,128,18772,3,2.819072,20.621311
542,32,128,32,128,18849,3,2.818048,20.60288
