step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,exec_ms,sample_ms,step_ms
122,16,64,16,64,16859,3,2.528256,18.644993,1,18.712576,3.489792,22.202368
123,16,64,16,64,16897,3,2.514944,18.561024,1,18.628609,3.463168,22.091777
124,16,64,16,64,16935,3,2.522112,18.635777,1,18.702335,3.489792,22.192127
125,16,64,16,64,16978,3,2.52416,18.57024,1,18.639872,3.493888,22.133759
126,16,64,16,64,17015,3,2.5088,18.601984,1,18.660353,3.456,22.116353
127,16,64,16,64,17057,3,2.509824,18.507776,1,18.573313,3.473408,22.046721
128,16,64,16,64,17104,3,2.51392,18.514944,1,18.582527,3.464192,22.046719
129,16,64,16,64,17145,3,2.514944,18.478081,1,18.545664,3.467264,22.012928
130,16,64,16,64,17188,3,2.51392,18.470913,1,18.538496,3.480576,22.019072
131,16,64,16,64,17226,3,2.514944,18.439169,1,18.49856,3.459072,21.957632
132,16,64,16,64,17267,3,2.51392,18.500608,1,18.568192,3.463168,22.031359
133,16,64,16,64,17309,3,2.5088,18.469889,1,18.537472,3.473408,22.01088
134,16,64,16,64,17344,3,2.5088,18.493441,1,18.550783,3.472384,22.023167
135,16,64,16,64,17380,3,2.511872,18.496511,1,18.564096,3.463168,22.027264
136,16,64,16,64,17422,3,2.51904,18.477057,1,18.54464,3.482624,22.027264
137,16,64,16,64,17459,3,2.512896,18.488319,1,18.555904,3.470336,22.02624
138,16,64,16,64,17503,3,2.505728,18.458624,1,18.504704,3.47136,21.976063
139,16,64,16,64,17539,3,2.511872,18.506752,1,18.573313,3.467264,22.040577
140,16,64,16,64,17575,3,2.510848,18.482176,1,18.549761,3.46112,22.010881
141,16,64,16,64,17609,3,2.511872,18.451456,1,18.518017,3.470336,21.988353
142,16,64,16,64,17642,3,2.516992,18.4576,1,18.525185,3.4816,22.006785
143,16,64,16,64,17687,3,2.51904,18.493441,1,18.558975,3.46112,22.020095
144,16,64,16,64,17725,3,2.51904,18.475008,1,18.540545,3.46624,22.006784
145,16,64,16,64,17759,3,2.514944,18.511871,1,18.578432,3.470336,22.048768
146,16,64,16,64,17797,3,2.518016,18.476032,1,18.53952,3.467264,22.006784
147,16,64,16,64,17823,3,2.523136,18.480127,1,18.523136,3.469312,21.992448
148,16,64,16,64,17854,3,2.518016,18.695168,1,18.761728,3.463168,22.224896
149,16,64,16,64,17884,3,2.51392,18.751488,1,18.807808,3.460096,22.267904
150,16,1084,16,1084,17784,3,5.088256,-1,0,77.132797,6.034432,83.167229
151,16,64,16,64,17832,3,2.57024,19.154943,1,19.223553,3.54304,22.766593
152,16,64,16,64,17871,3,2.547712,18.891775,1,18.955263,3.50208,22.457343
153,16,64,16,64,17905,3,2.53952,18.743296,1,18.809856,3.503104,22.31296
154,16,64,16,64,17949,3,2.52928,18.667521,1,18.734079,3.492864,22.226943
155,16,64,16,64,17990,3,2.531328,18.612225,1,18.677759,3.483648,22.161407
156,16,64,16,64,18024,3,2.5344,18.625536,1,18.694143,3.497984,22.192127
157,16,1085,16,1085,17935,3,5.08416,-1,0,77.309952,6.044672,83.354624
158,16,64,16,64,17977,3,2.568192,19.581951,1,19.653631,3.528704,23.182335
159,16,3127,16,3127,17637,3,10.372096,-1,0,203.291641,11.319296,214.610937
160,16,64,16,64,17681,3,2.57024,19.615744,1,19.678207,3.530752,23.208959
161,16,1085,16,1085,17595,3,5.087232,-1,0,78.302208,6.043648,84.345856
162,16,64,16,64,17632,3,2.555904,19.286016,1,19.352575,3.530752,22.883327
163,16,64,16,64,17675,3,2.541568,19.097601,1,19.168257,3.513344,22.681601
164,16,3127,16,3127,17319,3,10.387456,-1,0,202.573822,11.346944,213.920766
165,16,1085,16,1085,17235,3,5.090304,-1,0,80.057343,6.052864,86.110207
166,16,64,16,64,17271,3,2.56,19.147776,1,19.210239,3.533824,22.744063
167,16,1085,16,1085,17184,3,5.090304,-1,0,78.138367,6.054912,84.193279
168,16,64,16,64,17229,3,2.567168,19.192833,1,19.262465,3.544064,22.806529
169,16,64,16,64,17271,3,2.54464,19.041281,1,19.111937,3.51744,22.629377
170,16,1085,16,1085,17180,3,5.085184,-1,0,77.69088,6.040576,83.731456
171,16,64,16,64,17216,3,2.557952,19.206144,1,19.269632,3.514368,22.784
172,16,1085,16,1085,17120,3,5.041152,-1,0,78.075905,6.00064,84.076545
173,16,64,16,64,17162,3,2.548736,19.238913,1,19.283968,3.516416,22.800384
174,16,1085,16,1085,17059,3,5.093376,-1,0,78.210045,6.04672,84.256765
175,16,64,16,64,17098,3,2.578432,19.265535,1,19.33312,3.544064,22.877184
176,16,64,16,64,17128,3,2.550784,19.0208,1,19.081217,3.531776,22.612993
177,16,64,16,64,17170,3,2.535424,18.789375,1,18.854912,3.497984,22.352896
178,16,1085,16,1085,17065,3,5.095424,-1,0,77.785088,6.054912,83.84
179,16,64,16,64,17110,3,2.564096,19.368959,1,19.437569,3.521536,22.959105
180,16,1085,16,1085,17016,3,5.05344,-1,0,77.817856,6.014976,83.832832
181,16,64,16,64,17062,3,2.55488,19.072001,1,19.138559,3.52256,22.661119
182,16,64,16,64,17111,3,2.536448,18.837503,1,18.906113,3.489792,22.395905
183,16,64,16,64,17156,3,2.52416,18.683905,1,18.749439,3.489792,22.239231
184,16,64,16,64,17202,3,2.523136,18.571264,1,18.637823,3.4816,22.119423
185,16,64,16,64,17242,3,2.521088,18.557953,1,18.623487,3.478528,22.102015
186,16,64,16,64,17279,3,2.520064,18.549761,1,18.615295,3.475456,22.090751
187,16,64,16,64,17315,3,2.522112,18.543615,1,18.610176,3.480576,22.090752
188,16,64,16,64,17352,3,2.51904,18.488319,1,18.55488,3.485696,22.040576
189,16,64,16,64,17390,3,2.512896,18.49856,1,18.561024,3.474432,22.035456
190,16,64,16,64,17430,3,2.521088,18.506752,1,18.564096,3.482624,22.046721
191,16,64,16,64,17474,3,2.507776,18.487295,1,18.553856,3.454976,22.008832
192,16,64,16,64,17508,3,2.516992,18.503679,1,18.547712,3.46112,22.008832
