step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
136,16,16,-1,-1,-1,-1,-1,13.942784,1,13.98784
137,16,1024,-1,-1,-1,-1,-1,-1,0,70.850563
138,16,16,-1,-1,-1,-1,-1,13.883392,1,13.94688
139,16,16,-1,-1,-1,-1,-1,13.852672,1,13.919232
140,16,16,-1,-1,-1,-1,-1,13.82912,1,13.894656
141,16,16,-1,-1,-1,-1,-1,13.77792,1,13.840384
142,16,16,-1,-1,-1,-1,-1,13.809664,1,13.876224
143,16,1023,-1,-1,-1,-1,-1,-1,0,69.784576
144,16,16,-1,-1,-1,-1,-1,13.888512,1,13.952
145,16,16,-1,-1,-1,-1,-1,13.825024,1,13.869056
146,16,16,-1,-1,-1,-1,-1,13.832192,1,13.897728
147,16,16,-1,-1,-1,-1,-1,13.799424,1,13.863936
148,16,16,-1,-1,-1,-1,-1,13.797376,1,13.862912
149,16,16,-1,-1,-1,-1,-1,13.81376,1,13.877248
150,16,16,-1,-1,-1,-1,-1,13.806592,1,13.871104
151,16,16,-1,-1,-1,-1,-1,13.828096,1,13.89568
152,16,1024,-1,-1,-1,-1,-1,-1,0,69.539841
153,16,16,-1,-1,-1,-1,-1,13.943808,1,14.009344
154,16,16,-1,-1,-1,-1,-1,13.88544,1,13.942784
155,16,16,-1,-1,-1,-1,-1,13.853696,1,13.92128
156,16,16,-1,-1,-1,-1,-1,13.83936,1,13.894656
157,16,16,-1,-1,-1,-1,-1,13.804544,1,13.87008
158,16,16,-1,-1,-1,-1,-1,13.84448,1,13.910016
159,16,16,-1,-1,-1,-1,-1,13.852672,1,13.896704
160,16,16,-1,-1,-1,-1,-1,13.847552,1,13.912064
161,16,16,-1,-1,-1,-1,-1,13.868032,1,13.91104
162,16,16,-1,-1,-1,-1,-1,13.787136,1,13.852672
163,16,16,-1,-1,-1,-1,-1,13.856768,1,13.919232
164,16,16,-1,-1,-1,-1,-1,13.8496,1,13.914112
165,16,16,-1,-1,-1,-1,-1,13.833216,1,13.889536
166,16,16,-1,-1,-1,-1,-1,13.846528,1,13.910016
167,16,16,-1,-1,-1,-1,-1,13.837312,1,13.901824
168,16,16,-1,-1,-1,-1,-1,13.847552,1,13.91104
169,16,16,-1,-1,-1,-1,-1,13.828096,1,13.892608
170,16,16,-1,-1,-1,-1,-1,13.84448,1,13.9008
171,16,16,-1,-1,-1,-1,-1,13.846528,1,13.912064
172,16,16,-1,-1,-1,-1,-1,13.843456,1,13.906944
173,16,16,-1,-1,-1,-1,-1,13.85472,1,13.910016
174,16,16,-1,-1,-1,-1,-1,13.830144,1,13.892608
175,16,16,-1,-1,-1,-1,-1,13.820928,1,13.863936
176,16,16,-1,-1,-1,-1,-1,13.852672,1,13.918208
177,16,16,-1,-1,-1,-1,-1,13.848576,1,13.89056
178,16,16,-1,-1,-1,-1,-1,13.87008,1,13.934592
179,16,16,-1,-1,-1,-1,-1,13.846528,1,13.904896
180,16,16,-1,-1,-1,-1,-1,13.847552,1,13.91104
181,16,16,-1,-1,-1,-1,-1,13.827072,1,13.89056
182,16,16,-1,-1,-1,-1,-1,13.8752,1,13.940736
183,16,16,-1,-1,-1,-1,-1,13.85472,1,13.92128
184,16,16,-1,-1,-1,-1,-1,13.865984,1,13.932544
185,16,16,-1,-1,-1,-1,-1,13.868032,1,13.924352
186,16,16,-1,-1,-1,-1,-1,13.848576,1,13.914112
187,16,16,-1,-1,-1,-1,-1,13.879296,1,13.943808
188,16,16,-1,-1,-1,-1,-1,13.847552,1,13.90592
189,16,16,-1,-1,-1,-1,-1,13.850624,1,13.914112
190,16,16,-1,-1,-1,-1,-1,13.8752,1,13.932544
191,16,16,-1,-1,-1,-1,-1,13.85984,1,13.901824
192,16,16,-1,-1,-1,-1,-1,13.851648,1,13.91616
193,16,16,-1,-1,-1,-1,-1,13.881344,1,13.924352
194,16,16,-1,-1,-1,-1,-1,13.850624,1,13.907968
195,16,16,-1,-1,-1,-1,-1,13.856768,1,13.923328
196,16,16,-1,-1,-1,-1,-1,13.879296,1,13.944832
197,16,16,-1,-1,-1,-1,-1,13.87008,1,13.934592
198,16,16,-1,-1,-1,-1,-1,13.874176,1,13.939712
199,16,16,-1,-1,-1,-1,-1,13.878272,1,13.937664
200,16,16,-1,-1,-1,-1,-1,13.860864,1,13.925376
201,16,16,-1,-1,-1,-1,-1,13.878272,1,13.943808
202,16,16,-1,-1,-1,-1,-1,13.925376,1,13.988864
203,16,16,-1,-1,-1,-1,-1,13.85984,1,13.924352
204,16,16,-1,-1,-1,-1,-1,13.888512,1,13.953024
205,16,16,-1,-1,-1,-1,-1,13.894656,1,13.959168
206,16,16,-1,-1,-1,-1,-1,13.865984,1,13.923328
207,16,16,-1,-1,-1,-1,-1,13.87008,1,13.913088
208,16,16,-1,-1,-1,-1,-1,13.89056,1,13.956096
209,16,16,-1,-1,-1,-1,-1,13.873152,1,13.917184
210,16,16,-1,-1,-1,-1,-1,13.886464,1,13.950976
211,16,16,-1,-1,-1,-1,-1,13.868032,1,13.933568
212,16,16,-1,-1,-1,-1,-1,13.917184,1,13.973504
213,16,16,-1,-1,-1,-1,-1,13.908992,1,13.966336
214,16,16,-1,-1,-1,-1,-1,13.912064,1,13.976576
215,16,16,-1,-1,-1,-1,-1,13.917184,1,13.974528
216,16,16,-1,-1,-1,-1,-1,13.907968,1,13.966336
217,16,16,-1,-1,-1,-1,-1,13.939712,1,14.004224
218,16,16,-1,-1,-1,-1,-1,13.899776,1,13.956096
219,16,16,-1,-1,-1,-1,-1,13.90592,1,13.970432
220,16,16,-1,-1,-1,-1,-1,13.9008,1,13.966336
221,16,16,-1,-1,-1,-1,-1,13.90592,1,13.96224
222,16,16,-1,-1,-1,-1,-1,13.933568,1,13.99808
223,16,16,-1,-1,-1,-1,-1,13.903872,1,13.947904
224,16,16,-1,-1,-1,-1,-1,13.91104,1,13.976576
225,16,16,-1,-1,-1,-1,-1,13.930496,1,13.974528
226,16,16,-1,-1,-1,-1,-1,13.92128,1,13.985792
227,16,16,-1,-1,-1,-1,-1,13.925376,1,13.991936
228,16,16,-1,-1,-1,-1,-1,13.928448,1,13.984768
229,16,16,-1,-1,-1,-1,-1,13.912064,1,13.969408
230,16,16,-1,-1,-1,-1,-1,13.938688,1,14.001152
231,16,16,-1,-1,-1,-1,-1,13.928448,1,14.001152
232,16,16,-1,-1,-1,-1,-1,13.938688,1,14.005248
233,16,16,-1,-1,-1,-1,-1,13.935616,1,14.001152
234,16,16,-1,-1,-1,-1,-1,13.904896,1,13.969408
235,16,16,-1,-1,-1,-1,-1,13.94176,1,14.006272
236,16,16,-1,-1,-1,-1,-1,13.93152,1,13.997056
237,16,16,-1,-1,-1,-1,-1,13.953024,1,14.017536
238,16,16,-1,-1,-1,-1,-1,13.913088,1,13.968384
239,16,16,-1,-1,-1,-1,-1,13.934592,1,13.978624
240,16,16,-1,-1,-1,-1,-1,13.924352,1,13.989888
241,16,1024,-1,-1,-1,-1,-1,-1,0,69.553154
242,16,1023,-1,-1,-1,-1,-1,-1,0,71.092224
243,16,1024,-1,-1,-1,-1,-1,-1,0,71.250946
244,16,1023,-1,-1,-1,-1,-1,-1,0,70.898689
245,16,16,-1,-1,-1,-1,-1,14.022656,1,14.087168
