step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
136,32,128,-1,-1,-1,-1,-1,23.632896,1,23.70048
137,32,128,-1,-1,-1,-1,-1,23.596031,1,23.656448
138,32,128,-1,-1,-1,-1,-1,23.607296,1,23.667711
139,32,128,-1,-1,-1,-1,-1,23.602177,1,23.66976
140,32,128,-1,-1,-1,-1,-1,23.603201,1,23.66464
141,32,128,-1,-1,-1,-1,-1,23.605247,1,23.673857
142,32,128,-1,-1,-1,-1,-1,23.568384,1,23.638016
143,32,128,-1,-1,-1,-1,-1,23.543808,1,23.61344
144,32,128,-1,-1,-1,-1,-1,23.572479,1,23.631872
145,32,128,-1,-1,-1,-1,-1,23.552,1,23.618561
146,32,128,-1,-1,-1,-1,-1,23.581696,1,23.643135
147,32,128,-1,-1,-1,-1,-1,23.581696,1,23.641088
148,32,128,-1,-1,-1,-1,-1,23.559168,1,23.626753
149,32,128,-1,-1,-1,-1,-1,23.557119,1,23.625729
150,32,128,-1,-1,-1,-1,-1,23.589888,1,23.659519
151,32,128,-1,-1,-1,-1,-1,23.56736,1,23.626753
152,32,128,-1,-1,-1,-1,-1,23.579647,1,23.648256
153,32,1149,-1,-1,-1,-1,-1,-1,0,80.514046
154,32,128,-1,-1,-1,-1,-1,24.252417,1,24.324097
155,32,128,-1,-1,-1,-1,-1,23.84384,1,23.912449
156,32,128,-1,-1,-1,-1,-1,23.732224,1,23.793665
157,32,1149,-1,-1,-1,-1,-1,-1,0,80.774147
158,32,128,-1,-1,-1,-1,-1,24.449024,1,24.511488
159,32,1148,-1,-1,-1,-1,-1,-1,0,80.6912
160,32,2170,-1,-1,-1,-1,-1,-1,0,144.009216
161,32,2169,-1,-1,-1,-1,-1,-1,0,143.806458
162,32,3191,-1,-1,-1,-1,-1,-1,0,204.030975
163,32,5233,-1,-1,-1,-1,-1,-1,0,336.52121
164,32,1149,-1,-1,-1,-1,-1,-1,0,82.124802
165,32,2170,-1,-1,-1,-1,-1,-1,0,143.777786
166,32,2169,-1,-1,-1,-1,-1,-1,0,143.736832
167,32,128,-1,-1,-1,-1,-1,24.31488,1,24.38656
168,32,128,-1,-1,-1,-1,-1,24.005632,1,24.07424
169,32,128,-1,-1,-1,-1,-1,23.82336,1,23.891968
170,32,2169,-1,-1,-1,-1,-1,-1,0,143.19104
171,32,1149,-1,-1,-1,-1,-1,-1,0,81.967102
172,32,2168,-1,-1,-1,-1,-1,-1,0,143.597565
173,32,128,-1,-1,-1,-1,-1,24.281088,1,24.355841
174,32,1149,-1,-1,-1,-1,-1,-1,0,81.295357
175,32,2170,-1,-1,-1,-1,-1,-1,0,144.649216
176,32,128,-1,-1,-1,-1,-1,24.336384,1,24.411137
177,32,1149,-1,-1,-1,-1,-1,-1,0,81.046532
178,32,128,-1,-1,-1,-1,-1,24.15616,1,24.2176
179,32,128,-1,-1,-1,-1,-1,23.86944,1,23.94112
180,32,1149,-1,-1,-1,-1,-1,-1,0,81.008636
181,32,128,-1,-1,-1,-1,-1,24.297472,1,24.368128
182,32,128,-1,-1,-1,-1,-1,23.98208,1,24.054785
183,32,1149,-1,-1,-1,-1,-1,-1,0,81.226753
184,32,128,-1,-1,-1,-1,-1,24.317951,1,24.392704
185,32,1149,-1,-1,-1,-1,-1,-1,0,80.951294
186,32,128,-1,-1,-1,-1,-1,24.124416,1,24.195072
187,32,128,-1,-1,-1,-1,-1,23.800833,1,23.86944
188,32,128,-1,-1,-1,-1,-1,23.66976,1,23.740416
189,32,128,-1,-1,-1,-1,-1,23.698433,1,23.768064
190,32,128,-1,-1,-1,-1,-1,23.674879,1,23.743488
191,32,128,-1,-1,-1,-1,-1,23.611391,1,23.676928
192,32,128,-1,-1,-1,-1,-1,23.672832,1,23.739391
193,32,128,-1,-1,-1,-1,-1,23.562241,1,23.630848
194,32,128,-1,-1,-1,-1,-1,23.560192,1,23.629824
195,32,128,-1,-1,-1,-1,-1,23.546881,1,23.614464
196,32,128,-1,-1,-1,-1,-1,23.587839,1,23.656448
197,32,128,-1,-1,-1,-1,-1,23.631872,1,23.699455
198,32,128,-1,-1,-1,-1,-1,23.543808,1,23.611391
199,32,128,-1,-1,-1,-1,-1,23.548927,1,23.619583
200,32,128,-1,-1,-1,-1,-1,23.578625,1,23.644159
201,32,128,-1,-1,-1,-1,-1,23.586817,1,23.657473
202,32,128,-1,-1,-1,-1,-1,23.597055,1,23.692287
203,32,128,-1,-1,-1,-1,-1,23.575552,1,23.647232
204,32,128,-1,-1,-1,-1,-1,23.596031,1,23.659519
205,32,128,-1,-1,-1,-1,-1,23.622656,1,23.693312
206,32,128,-1,-1,-1,-1,-1,23.653376,1,23.725056
207,32,128,-1,-1,-1,-1,-1,23.686144,1,23.778303
208,32,128,-1,-1,-1,-1,-1,23.688192,1,23.7568
209,32,1149,-1,-1,-1,-1,-1,-1,0,80.628738
210,32,128,-1,-1,-1,-1,-1,24.283136,1,24.352768
211,32,128,-1,-1,-1,-1,-1,23.911425,1,23.98208
212,32,1148,-1,-1,-1,-1,-1,-1,0,80.65741
213,32,1149,-1,-1,-1,-1,-1,-1,0,83.009537
214,32,3191,-1,-1,-1,-1,-1,-1,0,203.207687
215,32,1149,-1,-1,-1,-1,-1,-1,0,82.90406
216,32,1149,-1,-1,-1,-1,-1,-1,0,82.17395
217,32,3191,-1,-1,-1,-1,-1,-1,0,206.287872
218,32,3191,-1,-1,-1,-1,-1,-1,0,204.097534
219,32,2170,-1,-1,-1,-1,-1,-1,0,144.694275
220,32,2169,-1,-1,-1,-1,-1,-1,0,143.790085
221,32,2170,-1,-1,-1,-1,-1,-1,0,143.989761
222,32,128,-1,-1,-1,-1,-1,24.246271,1,24.306688
223,32,2170,-1,-1,-1,-1,-1,-1,0,143.682556
224,32,128,-1,-1,-1,-1,-1,24.39168,1,24.46336
225,32,2169,-1,-1,-1,-1,-1,-1,0,144.744446
226,32,128,-1,-1,-1,-1,-1,24.398848,1,24.4736
227,32,1149,-1,-1,-1,-1,-1,-1,0,81.171455
228,32,3191,-1,-1,-1,-1,-1,-1,0,203.783173
229,32,128,-1,-1,-1,-1,-1,24.298496,1,24.369152
230,32,128,-1,-1,-1,-1,-1,23.94112,1,24.0128
231,32,128,-1,-1,-1,-1,-1,23.759872,1,23.834623
232,32,128,-1,-1,-1,-1,-1,23.789568,1,23.881727
233,32,128,-1,-1,-1,-1,-1,23.800833,1,23.870464
234,32,1149,-1,-1,-1,-1,-1,-1,0,80.71373
235,32,2170,-1,-1,-1,-1,-1,-1,0,143.912964
236,32,128,-1,-1,-1,-1,-1,24.210432,1,24.280064
237,32,128,-1,-1,-1,-1,-1,23.877632,1,23.950336
238,32,128,-1,-1,-1,-1,-1,23.724031,1,23.792641
239,32,128,-1,-1,-1,-1,-1,23.719936,1,23.781376
240,32,1149,-1,-1,-1,-1,-1,-1,0,80.647171
241,32,128,-1,-1,-1,-1,-1,24.157185,1,24.223743
242,32,128,-1,-1,-1,-1,-1,23.852032,1,23.920641
243,32,128,-1,-1,-1,-1,-1,23.670784,1,23.740416
244,32,128,-1,-1,-1,-1,-1,23.678976,1,23.745537
